
==================================================
Loading embedding model: paraphrase-multilingual-MiniLM-L12-v2...

Embedding Similarity Benchmark Results (Model: paraphrase-multilingual-MiniLM-L12-v2):

| ZhiWen File   | Equivalent File   |   Cosine Similarity |
| sim_0681.zw   | sim_0681.json     |              0.7447 |
| sim_0795.zw   | sim_0795.json     |              0.8086 |
| sim_0746.zw   | sim_0746.json     |              0.8345 |
| sim_0577.zw   | sim_0577.json     |              0.8106 |
| sim_0042.zw   | sim_0042.json     |              0.7589 |
| sim_0607.zw   | sim_0607.json     |              0.718  |
| sim_0334.zw   | sim_0334.json     |              0.8135 |
| sim_0208.zw   | sim_0208.json     |              0.6888 |
| sim_0626.zw   | sim_0626.json     |              0.7751 |
| sim_0680.zw   | sim_0680.json     |              0.8115 |
| sim_0473.zw   | sim_0473.json     |              0.758  |
| sim_0524.zw   | sim_0524.json     |              0.7718 |
| sim_0310.zw   | sim_0310.json     |              0.7773 |
| sim_0381.zw   | sim_0381.json     |              0.8214 |
| sim_0691.zw   | sim_0691.json     |              0.7725 |
| sim_0430.zw   | sim_0430.json     |              0.7835 |
| sim_0951.zw   | sim_0951.json     |              0.7749 |
| sim_0103.zw   | sim_0103.json     |              0.7234 |
| sim_0183.zw   | sim_0183.json     |              0.7873 |
| sim_0219.zw   | sim_0219.json     |              0.7564 |
| sim_0856.zw   | sim_0856.json     |              0.727  |
| sim_0434.zw   | sim_0434.json     |              0.8005 |
| sim_0336.zw   | sim_0336.json     |              0.7971 |
| sim_0439.zw   | sim_0439.json     |              0.797  |
| sim_0789.zw   | sim_0789.json     |              0.7843 |
| sim_0052.zw   | sim_0052.json     |              0.82   |
| sim_0947.zw   | sim_0947.json     |              0.7971 |
| sim_0806.zw   | sim_0806.json     |              0.7716 |
| sim_0152.zw   | sim_0152.json     |              0.7035 |
| sim_0922.zw   | sim_0922.json     |              0.766  |
| sim_0209.zw   | sim_0209.json     |              0.7762 |
| sim_0753.zw   | sim_0753.json     |              0.7316 |
| sim_0849.zw   | sim_0849.json     |              0.8087 |
| sim_0298.zw   | sim_0298.json     |              0.7704 |
| sim_0269.zw   | sim_0269.json     |              0.7455 |
| sim_0491.zw   | sim_0491.json     |              0.783  |
| sim_0516.zw   | sim_0516.json     |              0.7931 |
| sim_0195.zw   | sim_0195.json     |              0.7971 |
| sim_0939.zw   | sim_0939.json     |              0.747  |
| sim_0800.zw   | sim_0800.json     |              0.8279 |
| sim_0704.zw   | sim_0704.json     |              0.7479 |
| sim_0850.zw   | sim_0850.json     |              0.8148 |
| sim_0481.zw   | sim_0481.json     |              0.8055 |
| sim_0927.zw   | sim_0927.json     |              0.7321 |
| sim_0082.zw   | sim_0082.json     |              0.7351 |
| sim_0127.zw   | sim_0127.json     |              0.768  |
| sim_0040.zw   | sim_0040.json     |              0.7719 |
| sim_0488.zw   | sim_0488.json     |              0.7378 |
| sim_0150.zw   | sim_0150.json     |              0.7746 |
| sim_0011.zw   | sim_0011.json     |              0.7637 |
| sim_0860.zw   | sim_0860.json     |              0.7441 |
| sim_0320.zw   | sim_0320.json     |              0.7487 |
| sim_0364.zw   | sim_0364.json     |              0.8004 |
| sim_0289.zw   | sim_0289.json     |              0.7859 |
| sim_0129.zw   | sim_0129.json     |              0.7687 |
| sim_0086.zw   | sim_0086.json     |              0.7796 |
| sim_0413.zw   | sim_0413.json     |              0.8149 |
| sim_0523.zw   | sim_0523.json     |              0.7086 |
| sim_0265.zw   | sim_0265.json     |              0.8067 |
| sim_0945.zw   | sim_0945.json     |              0.7752 |
| sim_0044.zw   | sim_0044.json     |              0.8185 |
| sim_0068.zw   | sim_0068.json     |              0.767  |
| sim_0883.zw   | sim_0883.json     |              0.7654 |
| sim_0412.zw   | sim_0412.json     |              0.7819 |
| sim_0674.zw   | sim_0674.json     |              0.7987 |
| sim_0282.zw   | sim_0282.json     |              0.7568 |
| sim_0716.zw   | sim_0716.json     |              0.7408 |
| sim_0099.zw   | sim_0099.json     |              0.7537 |
| sim_0324.zw   | sim_0324.json     |              0.7374 |
| sim_0447.zw   | sim_0447.json     |              0.7585 |
| sim_0296.zw   | sim_0296.json     |              0.7567 |
| sim_0023.zw   | sim_0023.json     |              0.736  |
| sim_0050.zw   | sim_0050.json     |              0.7292 |
| sim_0122.zw   | sim_0122.json     |              0.8356 |
| sim_0253.zw   | sim_0253.json     |              0.8371 |
| sim_0087.zw   | sim_0087.json     |              0.7727 |
| sim_0638.zw   | sim_0638.json     |              0.6843 |
| sim_0451.zw   | sim_0451.json     |              0.8071 |
| sim_0552.zw   | sim_0552.json     |              0.7569 |
| sim_0543.zw   | sim_0543.json     |              0.7467 |
| sim_0250.zw   | sim_0250.json     |              0.8116 |
| sim_0909.zw   | sim_0909.json     |              0.7912 |
| sim_0545.zw   | sim_0545.json     |              0.8389 |
| sim_0891.zw   | sim_0891.json     |              0.7829 |
| sim_0821.zw   | sim_0821.json     |              0.7921 |
| sim_0633.zw   | sim_0633.json     |              0.8258 |
| sim_0374.zw   | sim_0374.json     |              0.7624 |
| sim_0975.zw   | sim_0975.json     |              0.8164 |
| sim_0584.zw   | sim_0584.json     |              0.7532 |
| sim_0833.zw   | sim_0833.json     |              0.7814 |
| sim_0131.zw   | sim_0131.json     |              0.8129 |
| sim_0628.zw   | sim_0628.json     |              0.7318 |
| sim_0713.zw   | sim_0713.json     |              0.7703 |
| sim_0954.zw   | sim_0954.json     |              0.7095 |
| sim_0683.zw   | sim_0683.json     |              0.7786 |
| sim_0758.zw   | sim_0758.json     |              0.7903 |
| sim_0596.zw   | sim_0596.json     |              0.7328 |
| sim_0101.zw   | sim_0101.json     |              0.7723 |
| sim_0139.zw   | sim_0139.json     |              0.7779 |
| sim_0123.zw   | sim_0123.json     |              0.7366 |
| sim_0251.zw   | sim_0251.json     |              0.8017 |
| sim_0293.zw   | sim_0293.json     |              0.743  |
| sim_0350.zw   | sim_0350.json     |              0.6627 |
| sim_0829.zw   | sim_0829.json     |              0.8207 |
| sim_0307.zw   | sim_0307.json     |              0.8176 |
| sim_0590.zw   | sim_0590.json     |              0.7881 |
| sim_0724.zw   | sim_0724.json     |              0.7777 |
| sim_0271.zw   | sim_0271.json     |              0.7555 |
| sim_0575.zw   | sim_0575.json     |              0.742  |
| sim_0452.zw   | sim_0452.json     |              0.7865 |
| sim_0793.zw   | sim_0793.json     |              0.7663 |
| sim_0116.zw   | sim_0116.json     |              0.7267 |
| sim_0522.zw   | sim_0522.json     |              0.7697 |
| sim_0496.zw   | sim_0496.json     |              0.8074 |
| sim_0635.zw   | sim_0635.json     |              0.7837 |
| sim_0065.zw   | sim_0065.json     |              0.7787 |
| sim_0314.zw   | sim_0314.json     |              0.7933 |
| sim_0858.zw   | sim_0858.json     |              0.8029 |
| sim_0999.zw   | sim_0999.json     |              0.7877 |
| sim_0179.zw   | sim_0179.json     |              0.7228 |
| sim_0715.zw   | sim_0715.json     |              0.7036 |
| sim_0117.zw   | sim_0117.json     |              0.7938 |
| sim_0147.zw   | sim_0147.json     |              0.7791 |
| sim_0287.zw   | sim_0287.json     |              0.768  |
| sim_0567.zw   | sim_0567.json     |              0.8168 |
| sim_0571.zw   | sim_0571.json     |              0.7674 |
| sim_0403.zw   | sim_0403.json     |              0.7578 |
| sim_0135.zw   | sim_0135.json     |              0.7468 |
| sim_0460.zw   | sim_0460.json     |              0.7566 |
| sim_0157.zw   | sim_0157.json     |              0.7324 |
| sim_0090.zw   | sim_0090.json     |              0.7459 |
| sim_0113.zw   | sim_0113.json     |              0.8348 |
| sim_0074.zw   | sim_0074.json     |              0.7353 |
| sim_0235.zw   | sim_0235.json     |              0.7843 |
| sim_0461.zw   | sim_0461.json     |              0.7777 |
| sim_0809.zw   | sim_0809.json     |              0.8099 |
| sim_0631.zw   | sim_0631.json     |              0.8048 |
| sim_0351.zw   | sim_0351.json     |              0.8078 |
| sim_0581.zw   | sim_0581.json     |              0.7084 |
| sim_0658.zw   | sim_0658.json     |              0.7874 |
| sim_0621.zw   | sim_0621.json     |              0.7515 |
| sim_0455.zw   | sim_0455.json     |              0.7614 |
| sim_0487.zw   | sim_0487.json     |              0.7992 |
| sim_0230.zw   | sim_0230.json     |              0.7329 |
| sim_0788.zw   | sim_0788.json     |              0.7713 |
| sim_0051.zw   | sim_0051.json     |              0.7259 |
| sim_0517.zw   | sim_0517.json     |              0.8293 |
| sim_0070.zw   | sim_0070.json     |              0.7812 |
| sim_0105.zw   | sim_0105.json     |              0.6873 |
| sim_0925.zw   | sim_0925.json     |              0.7798 |
| sim_0518.zw   | sim_0518.json     |              0.7273 |
| sim_0424.zw   | sim_0424.json     |              0.7412 |
| sim_0045.zw   | sim_0045.json     |              0.7139 |
| sim_0468.zw   | sim_0468.json     |              0.7024 |
| sim_0848.zw   | sim_0848.json     |              0.7934 |
| sim_0207.zw   | sim_0207.json     |              0.6657 |
| sim_0769.zw   | sim_0769.json     |              0.7765 |
| sim_0297.zw   | sim_0297.json     |              0.7346 |
| sim_0200.zw   | sim_0200.json     |              0.7402 |
| sim_0456.zw   | sim_0456.json     |              0.7485 |
| sim_0542.zw   | sim_0542.json     |              0.7015 |
| sim_0736.zw   | sim_0736.json     |              0.7954 |
| sim_0539.zw   | sim_0539.json     |              0.7771 |
| sim_0948.zw   | sim_0948.json     |              0.7281 |
| sim_0815.zw   | sim_0815.json     |              0.7941 |
| sim_0865.zw   | sim_0865.json     |              0.7439 |
| sim_0550.zw   | sim_0550.json     |              0.768  |
| sim_0196.zw   | sim_0196.json     |              0.7165 |
| sim_0030.zw   | sim_0030.json     |              0.7661 |
| sim_0172.zw   | sim_0172.json     |              0.8112 |
| sim_0796.zw   | sim_0796.json     |              0.7529 |
| sim_0980.zw   | sim_0980.json     |              0.7374 |
| sim_0969.zw   | sim_0969.json     |              0.7495 |
| sim_0035.zw   | sim_0035.json     |              0.7431 |
| sim_0422.zw   | sim_0422.json     |              0.7717 |
| sim_0907.zw   | sim_0907.json     |              0.8069 |
| sim_0387.zw   | sim_0387.json     |              0.8151 |
| sim_0763.zw   | sim_0763.json     |              0.7498 |
| sim_0900.zw   | sim_0900.json     |              0.6657 |
| sim_0773.zw   | sim_0773.json     |              0.6981 |
| sim_0037.zw   | sim_0037.json     |              0.7526 |
| sim_0034.zw   | sim_0034.json     |              0.7863 |
| sim_0899.zw   | sim_0899.json     |              0.7432 |
| sim_0650.zw   | sim_0650.json     |              0.7656 |
| sim_0319.zw   | sim_0319.json     |              0.7569 |
| sim_0730.zw   | sim_0730.json     |              0.722  |
| sim_0835.zw   | sim_0835.json     |              0.764  |
| sim_0979.zw   | sim_0979.json     |              0.7753 |
| sim_0931.zw   | sim_0931.json     |              0.7846 |
| sim_0910.zw   | sim_0910.json     |              0.7551 |
| sim_0010.zw   | sim_0010.json     |              0.7248 |
| sim_0286.zw   | sim_0286.json     |              0.8005 |
| sim_0441.zw   | sim_0441.json     |              0.7823 |
| sim_0182.zw   | sim_0182.json     |              0.8167 |
| sim_0932.zw   | sim_0932.json     |              0.7941 |
| sim_0115.zw   | sim_0115.json     |              0.7725 |
| sim_0558.zw   | sim_0558.json     |              0.8198 |
| sim_0976.zw   | sim_0976.json     |              0.7794 |
| sim_0213.zw   | sim_0213.json     |              0.8007 |
| sim_0745.zw   | sim_0745.json     |              0.7853 |
| sim_0877.zw   | sim_0877.json     |              0.7907 |
| sim_0960.zw   | sim_0960.json     |              0.7515 |
| sim_0020.zw   | sim_0020.json     |              0.7606 |
| sim_0321.zw   | sim_0321.json     |              0.7821 |
| sim_0824.zw   | sim_0824.json     |              0.6444 |
| sim_0445.zw   | sim_0445.json     |              0.8001 |
| sim_0132.zw   | sim_0132.json     |              0.6924 |
| sim_0915.zw   | sim_0915.json     |              0.7531 |
| sim_0923.zw   | sim_0923.json     |              0.7754 |
| sim_0029.zw   | sim_0029.json     |              0.7895 |
| sim_0504.zw   | sim_0504.json     |              0.7653 |
| sim_0525.zw   | sim_0525.json     |              0.8394 |
| sim_0166.zw   | sim_0166.json     |              0.7229 |
| sim_0453.zw   | sim_0453.json     |              0.7936 |
| sim_0885.zw   | sim_0885.json     |              0.8051 |
| sim_0511.zw   | sim_0511.json     |              0.6907 |
| sim_0032.zw   | sim_0032.json     |              0.748  |
| sim_0874.zw   | sim_0874.json     |              0.7389 |
| sim_0472.zw   | sim_0472.json     |              0.7063 |
| sim_0563.zw   | sim_0563.json     |              0.7598 |
| sim_0698.zw   | sim_0698.json     |              0.774  |
| sim_0810.zw   | sim_0810.json     |              0.7975 |
| sim_0761.zw   | sim_0761.json     |              0.8176 |
| sim_0941.zw   | sim_0941.json     |              0.7341 |
| sim_0703.zw   | sim_0703.json     |              0.7975 |
| sim_0096.zw   | sim_0096.json     |              0.7634 |
| sim_0391.zw   | sim_0391.json     |              0.7472 |
| sim_0593.zw   | sim_0593.json     |              0.7109 |
| sim_0814.zw   | sim_0814.json     |              0.7377 |
| sim_0471.zw   | sim_0471.json     |              0.8135 |
| sim_0485.zw   | sim_0485.json     |              0.7629 |
| sim_0392.zw   | sim_0392.json     |              0.8316 |
| sim_0443.zw   | sim_0443.json     |              0.8228 |
| sim_0375.zw   | sim_0375.json     |              0.8216 |
| sim_0956.zw   | sim_0956.json     |              0.8135 |
| sim_0682.zw   | sim_0682.json     |              0.7008 |
| sim_0100.zw   | sim_0100.json     |              0.7819 |
| sim_0514.zw   | sim_0514.json     |              0.7293 |
| sim_0929.zw   | sim_0929.json     |              0.7073 |
| sim_0961.zw   | sim_0961.json     |              0.7538 |
| sim_0483.zw   | sim_0483.json     |              0.7873 |
| sim_0756.zw   | sim_0756.json     |              0.7979 |
| sim_0902.zw   | sim_0902.json     |              0.7715 |
| sim_0553.zw   | sim_0553.json     |              0.7611 |
| sim_0003.zw   | sim_0003.json     |              0.7724 |
| sim_0378.zw   | sim_0378.json     |              0.7921 |
| sim_0188.zw   | sim_0188.json     |              0.8139 |
| sim_0237.zw   | sim_0237.json     |              0.8072 |
| sim_0725.zw   | sim_0725.json     |              0.7923 |
| sim_0108.zw   | sim_0108.json     |              0.786  |
| sim_0971.zw   | sim_0971.json     |              0.7978 |
| sim_0615.zw   | sim_0615.json     |              0.801  |
| sim_0912.zw   | sim_0912.json     |              0.7796 |
| sim_0612.zw   | sim_0612.json     |              0.7159 |
| sim_0440.zw   | sim_0440.json     |              0.7365 |
| sim_0379.zw   | sim_0379.json     |              0.7733 |
| sim_0799.zw   | sim_0799.json     |              0.7621 |
| sim_0291.zw   | sim_0291.json     |              0.7348 |
| sim_0053.zw   | sim_0053.json     |              0.7677 |
| sim_0528.zw   | sim_0528.json     |              0.7789 |
| sim_0367.zw   | sim_0367.json     |              0.7431 |
| sim_0688.zw   | sim_0688.json     |              0.7938 |
| sim_0317.zw   | sim_0317.json     |              0.7879 |
| sim_0655.zw   | sim_0655.json     |              0.7789 |
| sim_0294.zw   | sim_0294.json     |              0.7475 |
| sim_0356.zw   | sim_0356.json     |              0.7635 |
| sim_0866.zw   | sim_0866.json     |              0.7763 |
| sim_0740.zw   | sim_0740.json     |              0.7657 |
| sim_0239.zw   | sim_0239.json     |              0.7999 |
| sim_0106.zw   | sim_0106.json     |              0.7947 |
| sim_0987.zw   | sim_0987.json     |              0.7499 |
| sim_0559.zw   | sim_0559.json     |              0.7957 |
| sim_0973.zw   | sim_0973.json     |              0.8397 |
| sim_0227.zw   | sim_0227.json     |              0.7812 |
| sim_0475.zw   | sim_0475.json     |              0.7049 |
| sim_0141.zw   | sim_0141.json     |              0.7339 |
| sim_0130.zw   | sim_0130.json     |              0.7234 |
| sim_0622.zw   | sim_0622.json     |              0.8176 |
| sim_0056.zw   | sim_0056.json     |              0.7449 |
| sim_0529.zw   | sim_0529.json     |              0.7483 |
| sim_0260.zw   | sim_0260.json     |              0.7571 |
| sim_0216.zw   | sim_0216.json     |              0.767  |
| sim_0748.zw   | sim_0748.json     |              0.8201 |
| sim_0249.zw   | sim_0249.json     |              0.7806 |
| sim_0618.zw   | sim_0618.json     |              0.8286 |
| sim_0118.zw   | sim_0118.json     |              0.8148 |
| sim_0220.zw   | sim_0220.json     |              0.7752 |
| sim_0898.zw   | sim_0898.json     |              0.7492 |
| sim_0255.zw   | sim_0255.json     |              0.7785 |
| sim_0092.zw   | sim_0092.json     |              0.7891 |
| sim_0369.zw   | sim_0369.json     |              0.7563 |
| sim_0019.zw   | sim_0019.json     |              0.6643 |
| sim_0813.zw   | sim_0813.json     |              0.7572 |
| sim_0544.zw   | sim_0544.json     |              0.6412 |
| sim_0611.zw   | sim_0611.json     |              0.7551 |
| sim_0284.zw   | sim_0284.json     |              0.7828 |
| sim_0787.zw   | sim_0787.json     |              0.8405 |
| sim_0226.zw   | sim_0226.json     |              0.8093 |
| sim_0076.zw   | sim_0076.json     |              0.7158 |
| sim_0365.zw   | sim_0365.json     |              0.7312 |
| sim_0968.zw   | sim_0968.json     |              0.65   |
| sim_0039.zw   | sim_0039.json     |              0.7625 |
| sim_0729.zw   | sim_0729.json     |              0.7946 |
| sim_0343.zw   | sim_0343.json     |              0.7969 |
| sim_0500.zw   | sim_0500.json     |              0.7603 |
| sim_0018.zw   | sim_0018.json     |              0.7183 |
| sim_0486.zw   | sim_0486.json     |              0.7291 |
| sim_0376.zw   | sim_0376.json     |              0.7879 |
| sim_0411.zw   | sim_0411.json     |              0.7406 |
| sim_0718.zw   | sim_0718.json     |              0.7169 |
| sim_0709.zw   | sim_0709.json     |              0.7867 |
| sim_0711.zw   | sim_0711.json     |              0.7374 |
| sim_0417.zw   | sim_0417.json     |              0.7669 |
| sim_0062.zw   | sim_0062.json     |              0.7949 |
| sim_0599.zw   | sim_0599.json     |              0.7314 |
| sim_0816.zw   | sim_0816.json     |              0.8158 |
| sim_0463.zw   | sim_0463.json     |              0.8386 |
| sim_0429.zw   | sim_0429.json     |              0.6813 |
| sim_0318.zw   | sim_0318.json     |              0.78   |
| sim_0370.zw   | sim_0370.json     |              0.73   |
| sim_0919.zw   | sim_0919.json     |              0.7614 |
| sim_0570.zw   | sim_0570.json     |              0.801  |
| sim_0144.zw   | sim_0144.json     |              0.781  |
| sim_0845.zw   | sim_0845.json     |              0.7701 |
| sim_0771.zw   | sim_0771.json     |              0.8194 |
| sim_0254.zw   | sim_0254.json     |              0.7723 |
| sim_0873.zw   | sim_0873.json     |              0.8057 |
| sim_0875.zw   | sim_0875.json     |              0.7509 |
| sim_0678.zw   | sim_0678.json     |              0.7124 |
| sim_0165.zw   | sim_0165.json     |              0.7655 |
| sim_0331.zw   | sim_0331.json     |              0.7316 |
| sim_0569.zw   | sim_0569.json     |              0.7731 |
| sim_0158.zw   | sim_0158.json     |              0.7677 |
| sim_0699.zw   | sim_0699.json     |              0.7234 |
| sim_0727.zw   | sim_0727.json     |              0.7858 |
| sim_0847.zw   | sim_0847.json     |              0.7056 |
| sim_0920.zw   | sim_0920.json     |              0.7425 |
| sim_0385.zw   | sim_0385.json     |              0.7887 |
| sim_0895.zw   | sim_0895.json     |              0.744  |
| sim_0449.zw   | sim_0449.json     |              0.7824 |
| sim_0252.zw   | sim_0252.json     |              0.7153 |
| sim_0223.zw   | sim_0223.json     |              0.7644 |
| sim_0484.zw   | sim_0484.json     |              0.7655 |
| sim_0808.zw   | sim_0808.json     |              0.7776 |
| sim_0770.zw   | sim_0770.json     |              0.809  |
| sim_0478.zw   | sim_0478.json     |              0.7125 |
| sim_0831.zw   | sim_0831.json     |              0.8101 |
| sim_0306.zw   | sim_0306.json     |              0.7576 |
| sim_0126.zw   | sim_0126.json     |              0.7317 |
| sim_0780.zw   | sim_0780.json     |              0.7732 |
| sim_0943.zw   | sim_0943.json     |              0.7572 |
| sim_0243.zw   | sim_0243.json     |              0.7796 |
| sim_0036.zw   | sim_0036.json     |              0.7825 |
| sim_0530.zw   | sim_0530.json     |              0.786  |
| sim_0017.zw   | sim_0017.json     |              0.7562 |
| sim_0576.zw   | sim_0576.json     |              0.8185 |
| sim_0332.zw   | sim_0332.json     |              0.7474 |
| sim_0327.zw   | sim_0327.json     |              0.7532 |
| sim_0001.zw   | sim_0001.json     |              0.7825 |
| sim_0578.zw   | sim_0578.json     |              0.8417 |
| sim_0316.zw   | sim_0316.json     |              0.7137 |
| sim_0149.zw   | sim_0149.json     |              0.7582 |
| sim_0058.zw   | sim_0058.json     |              0.7812 |
| sim_0888.zw   | sim_0888.json     |              0.7589 |
| sim_0792.zw   | sim_0792.json     |              0.7604 |
| sim_0263.zw   | sim_0263.json     |              0.7988 |
| sim_0107.zw   | sim_0107.json     |              0.7206 |
| sim_0420.zw   | sim_0420.json     |              0.7895 |
| sim_0393.zw   | sim_0393.json     |              0.7351 |
| sim_0075.zw   | sim_0075.json     |              0.806  |
| sim_0731.zw   | sim_0731.json     |              0.7722 |
| sim_0240.zw   | sim_0240.json     |              0.77   |
| sim_0527.zw   | sim_0527.json     |              0.792  |
| sim_0791.zw   | sim_0791.json     |              0.7972 |
| sim_0012.zw   | sim_0012.json     |              0.7964 |
| sim_0256.zw   | sim_0256.json     |              0.7628 |
| sim_0617.zw   | sim_0617.json     |              0.7893 |
| sim_0955.zw   | sim_0955.json     |              0.7276 |
| sim_0205.zw   | sim_0205.json     |              0.8475 |
| sim_0878.zw   | sim_0878.json     |              0.7779 |
| sim_0881.zw   | sim_0881.json     |              0.6643 |
| sim_0174.zw   | sim_0174.json     |              0.7133 |
| sim_0359.zw   | sim_0359.json     |              0.7484 |
| sim_0805.zw   | sim_0805.json     |              0.7944 |
| sim_0826.zw   | sim_0826.json     |              0.7194 |
| sim_0739.zw   | sim_0739.json     |              0.7295 |
| sim_0401.zw   | sim_0401.json     |              0.7825 |
| sim_0212.zw   | sim_0212.json     |              0.7521 |
| sim_0502.zw   | sim_0502.json     |              0.7785 |
| sim_0964.zw   | sim_0964.json     |              0.74   |
| sim_0803.zw   | sim_0803.json     |              0.7871 |
| sim_0495.zw   | sim_0495.json     |              0.759  |
| sim_0719.zw   | sim_0719.json     |              0.6936 |
| sim_0604.zw   | sim_0604.json     |              0.8116 |
| sim_0950.zw   | sim_0950.json     |              0.7303 |
| sim_0264.zw   | sim_0264.json     |              0.7751 |
| sim_0084.zw   | sim_0084.json     |              0.7901 |
| sim_0404.zw   | sim_0404.json     |              0.7189 |
| sim_0591.zw   | sim_0591.json     |              0.7933 |
| sim_0311.zw   | sim_0311.json     |              0.7488 |
| sim_0903.zw   | sim_0903.json     |              0.753  |
| sim_0759.zw   | sim_0759.json     |              0.7286 |
| sim_0798.zw   | sim_0798.json     |              0.7923 |
| sim_0754.zw   | sim_0754.json     |              0.7754 |
| sim_0937.zw   | sim_0937.json     |              0.7706 |
| sim_0078.zw   | sim_0078.json     |              0.7352 |
| sim_0676.zw   | sim_0676.json     |              0.7182 |
| sim_0904.zw   | sim_0904.json     |              0.7724 |
| sim_0940.zw   | sim_0940.json     |              0.7954 |
| sim_0021.zw   | sim_0021.json     |              0.7911 |
| sim_0494.zw   | sim_0494.json     |              0.7004 |
| sim_0692.zw   | sim_0692.json     |              0.7519 |
| sim_0043.zw   | sim_0043.json     |              0.7797 |
| sim_0313.zw   | sim_0313.json     |              0.7904 |
| sim_0089.zw   | sim_0089.json     |              0.7223 |
| sim_0400.zw   | sim_0400.json     |              0.7598 |
| sim_0728.zw   | sim_0728.json     |              0.8289 |
| sim_0640.zw   | sim_0640.json     |              0.8141 |
| sim_0164.zw   | sim_0164.json     |              0.8156 |
| sim_0218.zw   | sim_0218.json     |              0.7847 |
| sim_0970.zw   | sim_0970.json     |              0.8135 |
| sim_0547.zw   | sim_0547.json     |              0.7577 |
| sim_0134.zw   | sim_0134.json     |              0.7788 |
| sim_0421.zw   | sim_0421.json     |              0.7307 |
| sim_0357.zw   | sim_0357.json     |              0.8254 |
| sim_0972.zw   | sim_0972.json     |              0.7762 |
| sim_0755.zw   | sim_0755.json     |              0.7417 |
| sim_0864.zw   | sim_0864.json     |              0.7986 |
| sim_0894.zw   | sim_0894.json     |              0.8006 |
| sim_0889.zw   | sim_0889.json     |              0.8084 |
| sim_0204.zw   | sim_0204.json     |              0.7964 |
| sim_0842.zw   | sim_0842.json     |              0.8092 |
| sim_0156.zw   | sim_0156.json     |              0.7748 |
| sim_0738.zw   | sim_0738.json     |              0.6576 |
| sim_0338.zw   | sim_0338.json     |              0.6537 |
| sim_0355.zw   | sim_0355.json     |              0.726  |
| sim_0232.zw   | sim_0232.json     |              0.7679 |
| sim_0038.zw   | sim_0038.json     |              0.714  |
| sim_0014.zw   | sim_0014.json     |              0.7079 |
| sim_0114.zw   | sim_0114.json     |              0.793  |
| sim_0163.zw   | sim_0163.json     |              0.7908 |
| sim_0373.zw   | sim_0373.json     |              0.7665 |
| sim_0989.zw   | sim_0989.json     |              0.7449 |
| sim_0944.zw   | sim_0944.json     |              0.6801 |
| sim_0603.zw   | sim_0603.json     |              0.8255 |
| sim_0372.zw   | sim_0372.json     |              0.7961 |
| sim_0399.zw   | sim_0399.json     |              0.7373 |
| sim_0764.zw   | sim_0764.json     |              0.6776 |
| sim_0477.zw   | sim_0477.json     |              0.7637 |
| sim_0120.zw   | sim_0120.json     |              0.7743 |
| sim_0583.zw   | sim_0583.json     |              0.7614 |
| sim_0410.zw   | sim_0410.json     |              0.7657 |
| sim_0585.zw   | sim_0585.json     |              0.7589 |
| sim_0890.zw   | sim_0890.json     |              0.698  |
| sim_0781.zw   | sim_0781.json     |              0.7518 |
| sim_0827.zw   | sim_0827.json     |              0.7326 |
| sim_0538.zw   | sim_0538.json     |              0.7873 |
| sim_0377.zw   | sim_0377.json     |              0.7396 |
| sim_0996.zw   | sim_0996.json     |              0.8203 |
| sim_0720.zw   | sim_0720.json     |              0.7252 |
| sim_0853.zw   | sim_0853.json     |              0.7472 |
| sim_0627.zw   | sim_0627.json     |              0.7539 |
| sim_0077.zw   | sim_0077.json     |              0.689  |
| sim_0906.zw   | sim_0906.json     |              0.7622 |
| sim_0268.zw   | sim_0268.json     |              0.7887 |
| sim_0492.zw   | sim_0492.json     |              0.7454 |
| sim_0427.zw   | sim_0427.json     |              0.7689 |
| sim_0579.zw   | sim_0579.json     |              0.7805 |
| sim_0348.zw   | sim_0348.json     |              0.7873 |
| sim_0344.zw   | sim_0344.json     |              0.7726 |
| sim_0946.zw   | sim_0946.json     |              0.7669 |
| sim_0072.zw   | sim_0072.json     |              0.768  |
| sim_0028.zw   | sim_0028.json     |              0.7603 |
| sim_0142.zw   | sim_0142.json     |              0.7304 |
| sim_0480.zw   | sim_0480.json     |              0.7916 |
| sim_0069.zw   | sim_0069.json     |              0.7329 |
| sim_0690.zw   | sim_0690.json     |              0.737  |
| sim_0006.zw   | sim_0006.json     |              0.8015 |
| sim_0303.zw   | sim_0303.json     |              0.8446 |
| sim_0004.zw   | sim_0004.json     |              0.748  |
| sim_0991.zw   | sim_0991.json     |              0.7819 |
| sim_0984.zw   | sim_0984.json     |              0.7428 |
| sim_0171.zw   | sim_0171.json     |              0.7833 |
| sim_0380.zw   | sim_0380.json     |              0.7829 |
| sim_0361.zw   | sim_0361.json     |              0.7817 |
| sim_0822.zw   | sim_0822.json     |              0.7991 |
| sim_0366.zw   | sim_0366.json     |              0.7426 |
| sim_0934.zw   | sim_0934.json     |              0.7194 |
| sim_0632.zw   | sim_0632.json     |              0.6921 |
| sim_0499.zw   | sim_0499.json     |              0.7956 |
| sim_0930.zw   | sim_0930.json     |              0.7573 |
| sim_0173.zw   | sim_0173.json     |              0.7871 |
| sim_0887.zw   | sim_0887.json     |              0.6938 |
| sim_0000.zw   | sim_0000.json     |              0.7808 |
| sim_0625.zw   | sim_0625.json     |              0.7044 |
| sim_0977.zw   | sim_0977.json     |              0.8127 |
| sim_0016.zw   | sim_0016.json     |              0.7322 |
